Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2025-08-01 00:36:05 UTC,186,3dbcda8c-adc6-4d3e-9ed8-12b7581aa0ba,Jaylin,Noel,HOU,WR,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-31 02:20:03 UTC,175,c6ad3f37-27db-4232-99cc-aeed22777e85,Jonnu,Smith,PIT,TE,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-30 02:43:22 UTC,162,84f0a2d4-81a1-424b-a516-172e02cd82e3,Braelon,Allen,NYJ,RB,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-29 16:43:41 UTC,151,a6b061d0-7d58-45b0-8539-c0dd60cb26f9,Michael,Penix,ATL,QB,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-28 13:50:57 UTC,138,50be3583-2a3d-455a-91ce-ba6959783642,Matthew,Stafford,LAR,QB,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-27 17:37:32 UTC,127,ae822ce4-b4ff-4b53-bf83-be036fe15dd2,Bhayshul,Tuten,JAX,RB,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 22:55:56 UTC,114,513473ee-8e3f-48d1-a0fc-a4f77bc195b9,Quinshon,Judkins,CLE,RB,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 00:32:54 UTC,103,a9944d33-2618-448b-9dfb-73b9a43b1296,Brock,Purdy,SF,QB,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-23 02:49:28 UTC,90,4ddaf397-6424-4910-b9ec-49aef1d2b69a,T.J.,Hockenson,MIN,TE,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-22 02:44:07 UTC,79,f50101bc-fbfa-4a82-a625-c11c479cfbe8,Aaron,Jones,MIN,RB,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-20 19:46:38 UTC,66,2d542871-3989-447d-89e6-9dcfbd6894e6,Jauan,Jennings,SF,WR,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-19 16:59:30 UTC,55,655f249b-461d-426c-97c7-efc20870c660,Zay,Flowers,BAL,WR,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-17 23:11:25 UTC,42,4122e07d-fe79-4816-9292-4f6a94b00cbc,Xavier,Worthy,KC,WR,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-17 13:05:28 UTC,31,3bca74ae-aea9-4b96-9cfa-ba6320a9dca6,Davante,Adams,LAR,WR,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-16 02:36:40 UTC,18,0fd6a099-0696-4aeb-b7c8-bf3c5280db0f,Drake,London,ATL,WR,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-15 14:58:12 UTC,7,baefa551-0611-4836-b43a-1d6c105211b7,Christian,McCaffrey,SF,RB,7b0cc5ca-5664-418f-b1fd-f7ea70a8b2ef,be35e757-9bad-43e5-8801-ed31aca3e439,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-01 21:29:54 UTC,207,e5efd76e-3450-4e90-b4a4-74a10f8cef0b,Jarquez,Hunter,LAR,RB,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-01 18:01:44 UTC,202,b760285b-f146-44b7-91a6-80b79734aa3a,Keaton,Mitchell,BAL,RB,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-30 20:35:17 UTC,183,7062199b-47a5-4de1-bc7d-22640861b406,Dont'e,Thornton,LV,WR,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-30 16:50:34 UTC,178,3dbcda8c-adc6-4d3e-9ed8-12b7581aa0ba,Jaylin,Noel,HOU,WR,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-28 13:42:30 UTC,159,2f6b0b7d-b3fe-46e5-b7ef-c84495f0e78a,Geno,Smith,LV,QB,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-28 02:29:46 UTC,154,566b0f64-6a4f-4882-aa36-99d15ce990f5,Austin,Ekeler,WAS,RB,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 22:53:51 UTC,135,ae822ce4-b4ff-4b53-bf83-be036fe15dd2,Bhayshul,Tuten,JAX,RB,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 11:36:48 UTC,130,01b46905-02f2-4016-a320-7cc36b5d1afc,Trevor,Lawrence,JAX,QB,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-24 02:46:38 UTC,111,fb971e03-d484-4d81-982d-0e0af12179e6,J.K.,Dobbins,DEN,RB,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-23 16:34:34 UTC,106,bbd7c5bc-808f-4c97-80e1-6029515ff8bc,Travis,Kelce,KC,TE,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-21 18:31:24 UTC,87,69a1328c-ef69-41a4-a9c6-9ef0f96179f0,Justin,Fields,NYJ,QB,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-21 15:11:37 UTC,82,55ba823b-3e25-4a1d-922d-9c622a052aaf,Khalil,Shakir,BUF,WR,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-19 22:21:03 UTC,63,9da4da3d-00e5-494d-9b92-dd875a92a9c1,Joe,Mixon,HOU,RB,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-19 13:28:11 UTC,58,d8c923f8-3ccf-49c2-895a-c58ad280c088,Travis,Hunter,JAX,WR,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-17 18:32:34 UTC,39,4122e07d-fe79-4816-9292-4f6a94b00cbc,Xavier,Worthy,KC,WR,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-17 13:03:47 UTC,34,0f31f57a-5461-4802-811e-f84fde65f9b5,Breece,Hall,NYJ,RB,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-15 18:24:30 UTC,15,d98df6de-a814-477a-bd9b-b6a747f32ab4,Brock,Bowers,LV,TE,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-15 15:39:07 UTC,10,c2ff3b1f-dbc0-4314-986a-3a2c1dc5bf50,Malik,Nabers,NYG,WR,254c4520-89c7-496a-b244-fb710a7a5182,bea1af37-2509-4ab8-894b-797d8bc87ca2,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-04 15:15:30 UTC,211,0ddf9b70-527e-4bb6-8018-b1a0b49ba29c,Kayshon,Boutte,NE,WR,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-03 04:07:07 UTC,198,2d084934-667e-4903-b462-a33b9041291d,Harold,Fannin,CLE,TE,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-02 13:42:16 UTC,187,2a65964a-1345-435e-998e-ee29adf6d251,Chig,Okonkwo,TEN,TE,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-01 01:04:32 UTC,174,a18e7872-b3df-4c74-8130-feb720a928c1,Xavier,Legette,CAR,WR,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-30 17:02:09 UTC,163,24e943a8-7926-4012-9d7e-138315b764cd,Hunter,Henry,NE,TE,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-28 23:35:02 UTC,150,91edd6d6-bd65-4571-8713-41fc3cd2eb92,Tank,Bigsby,JAX,RB,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-27 15:28:04 UTC,139,032a165a-b343-4c8f-a56f-8fc47d2a4a07,Dylan,Sampson,CLE,RB,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 23:25:34 UTC,126,af512904-a1c9-4f40-ac9b-3f04329bc6b8,Javonte,Williams,DAL,RB,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-25 02:23:56 UTC,115,1fd437b3-ec8a-40ff-af9b-bdeb9e195111,Drake,Maye,NE,QB,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-24 02:47:30 UTC,102,69a1328c-ef69-41a4-a9c6-9ef0f96179f0,Justin,Fields,NYJ,QB,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-22 17:44:51 UTC,91,7eba46a1-1484-4352-b7f8-480163694c25,Brandon,Aiyuk,SF,WR,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-21 20:24:47 UTC,78,f50101bc-fbfa-4a82-a625-c11c479cfbe8,Aaron,Jones,MIN,RB,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-20 19:46:05 UTC,67,533aaf00-6105-4dc7-9e32-ee6e0e78a66a,Deebo,Samuel,WAS,WR,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-19 17:08:39 UTC,54,d8c923f8-3ccf-49c2-895a-c58ad280c088,Travis,Hunter,JAX,WR,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-18 15:08:22 UTC,43,fd373123-6fc9-4e2c-829c-9879ae96caea,Omarion,Hampton,LAC,RB,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-17 13:06:59 UTC,30,3bca74ae-aea9-4b96-9cfa-ba6320a9dca6,Davante,Adams,LAR,WR,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-16 12:44:00 UTC,19,2eb19695-162b-4d6f-970d-266b3513ddbd,A.J.,Brown,PHI,WR,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-07-15 15:05:16 UTC,6,0ec23474-d4b8-4dcd-9157-b6de1fb8ff84,Jahmyr,Gibbs,DET,RB,89e947dd-489b-4110-8916-27d3319379bc,bf028222-b042-4bc4-910d-dffa1c3347af,,12,,The Puppy 2,d4e5cbe9-54ad-4888-8ccc-0ae55c18d3ea,5.0,1000000.0,225000,,,,,,,,,,
2025-08-13 12:42:37 UTC,205,bdecac5a-bd13-4a2c-94c8-4ff12c29d50a,Darius,Slayton,NYG,WR,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-13 12:42:30 UTC,204,bc9e2c1b-6bb4-4bc9-84af-202f71c65de7,Alec,Pierce,IND,WR,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-11 14:59:41 UTC,181,3506f452-2e97-46e6-be4b-e79fed5b3491,Jack,Bech,LV,WR,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-11 14:58:57 UTC,180,c6ad3f37-27db-4232-99cc-aeed22777e85,Jonnu,Smith,PIT,TE,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-09 13:41:45 UTC,157,513473ee-8e3f-48d1-a0fc-a4f77bc195b9,Quinshon,Judkins,CLE,RB,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-09 13:41:38 UTC,156,c27b2fd7-45a7-409c-9973-3346fd3062fc,Romeo,Doubs,GB,WR,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-07 13:05:26 UTC,133,27c2ab08-d88c-427a-b0d3-cf0ba47af2f7,Hollywood,Brown,KC,WR,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-07 13:03:57 UTC,132,d1bb13ec-b37e-420c-b9f5-e76698cb6b2b,Kyle,Williams,NE,WR,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-05 16:54:25 UTC,109,45040fd6-c586-4f05-b4a5-35e32042f5c8,Cam,Skattebo,NYG,RB,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-05 12:53:33 UTC,108,a9944d33-2618-448b-9dfb-73b9a43b1296,Brock,Purdy,SF,QB,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-03 03:46:55 UTC,85,4808cc03-7e41-4c33-974f-a1701a98324c,Patrick,Mahomes,KC,QB,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-02 21:39:40 UTC,84,d0d1514c-26e3-405f-84de-8072bc2b0fa7,Chris,Godwin,TB,WR,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-31 02:22:01 UTC,61,d2928ec9-ae89-4894-aded-09b6602cf28e,Alvin,Kamara,NO,RB,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-31 02:21:55 UTC,60,2d542871-3989-447d-89e6-9dcfbd6894e6,Jauan,Jennings,SF,WR,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-29 02:51:34 UTC,37,4122e07d-fe79-4816-9292-4f6a94b00cbc,Xavier,Worthy,KC,WR,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-29 02:51:27 UTC,36,6d78912a-4699-4228-9e18-621c213202a7,George,Kittle,SF,TE,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-27 15:48:45 UTC,13,8f217c44-cc37-44a8-84f9-d82cd3fe91ff,Ashton,Jeanty,LV,RB,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-07-27 15:48:43 UTC,12,9a97b0b2-fda2-4d87-8392-50b32ea6fcd3,De'Von,Achane,MIA,RB,d7027519-ce7c-4027-8ae1-2f972b8eaf0c,c33d100e-22df-4802-bcbd-99f0e6bf581f,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-14 03:09:49 UTC,212,5357fee8-c779-4442-8e21-286ad59d4cbd,Ja'Tavion,Sanders,CAR,TE,5a8098ca-9f3f-4b32-a205-195d432c4d26,c489fd0e-1394-4e12-9852-341d4ccef569,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-13 16:02:50 UTC,197,c9e2cfc7-8db1-49ab-944b-61108f687aca,Jalen,Coker,CAR,WR,5a8098ca-9f3f-4b32-a205-195d432c4d26,c489fd0e-1394-4e12-9852-341d4ccef569,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-13 03:01:13 UTC,188,54ad314c-d98a-4087-9831-d9fe55233e1c,DeAndre,Hopkins,BAL,WR,5a8098ca-9f3f-4b32-a205-195d432c4d26,c489fd0e-1394-4e12-9852-341d4ccef569,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-11 02:44:13 UTC,173,7062199b-47a5-4de1-bc7d-22640861b406,Dont'e,Thornton,LV,WR,5a8098ca-9f3f-4b32-a205-195d432c4d26,c489fd0e-1394-4e12-9852-341d4ccef569,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-10 03:45:44 UTC,164,04c979d6-83b7-40dc-83fc-ed4db79ce5f9,Bryce,Young,CAR,QB,5a8098ca-9f3f-4b32-a205-195d432c4d26,c489fd0e-1394-4e12-9852-341d4ccef569,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
2025-08-08 22:45:29 UTC,149,e4a0d065-ce78-4bf8-8e8e-ecce74e7e30c,Jaydon,Blue,DAL,RB,5a8098ca-9f3f-4b32-a205-195d432c4d26,c489fd0e-1394-4e12-9852-341d4ccef569,,12,,The Pomeranian,e45a79e0-a193-4c1a-898a-fd98389f3709,3.0,200000.0,74400,,,,,,,,,,
